 This is the file containing the values of density, average velocity and tempera
 ture, and the time stamp:
 Time, Ndens, Ubar, Vbar, Wbar, T, Tx, Ty, Tz, 
 mom3u, mom3v, mom3w, mom4u, mom4v, mom4w, mom5u, mom5v, mom5w, mom6u, mom6v, mo
 m6w
      0.0018500000 ,      4.0000002678 ,      0.3750119117 ,     -0.0000000034 ,     -0.0000000034 ,      0.2562442874 ,      0.1026034949 ,      0.0768203962 ,      0.0768203962 ,     -0.0148263656 ,      0.0000000002 ,      0.0000000002 ,      0.0631386693 ,      0.0446002426 ,      0.0446002426 ,     -0.0177740926 ,      0.0000000002 ,      0.0000000002 ,      0.0428679022 ,      0.0298472792 ,      0.0298472792
      0.0020000000 ,      4.0000002863 ,      0.3750119597 ,     -0.0000000036 ,     -0.0000000036 ,      0.2562440644 ,      0.1023378780 ,      0.0769530932 ,      0.0769530932 ,     -0.0147024738 ,      0.0000000002 ,      0.0000000002 ,      0.0629102832 ,      0.0446735333 ,      0.0446735333 ,     -0.0176133627 ,      0.0000000002 ,      0.0000000002 ,      0.0426781338 ,      0.0298766843 ,      0.0298766843
      0.0021500000 ,      4.0000003043 ,      0.3750120072 ,     -0.0000000039 ,     -0.0000000039 ,      0.2562438466 ,      0.1020764350 ,      0.0770837058 ,      0.0770837058 ,     -0.0145792714 ,      0.0000000002 ,      0.0000000002 ,      0.0626857448 ,      0.0447456570 ,      0.0447456570 ,     -0.0174537920 ,      0.0000000003 ,      0.0000000003 ,      0.0424915863 ,      0.0299056115 ,      0.0299056115
      0.0023000000 ,      4.0000003219 ,      0.3750120542 ,     -0.0000000041 ,     -0.0000000041 ,      0.2562436339 ,      0.1018190988 ,      0.0772122675 ,      0.0772122675 ,     -0.0144567636 ,      0.0000000002 ,      0.0000000002 ,      0.0624649877 ,      0.0448166325 ,      0.0448166325 ,     -0.0172953807 ,      0.0000000003 ,      0.0000000003 ,      0.0423082054 ,      0.0299340678 ,      0.0299340678
      0.0024500000 ,      4.0000003391 ,      0.3750121007 ,     -0.0000000043 ,     -0.0000000043 ,      0.2562434261 ,      0.1015658032 ,      0.0773388114 ,      0.0773388114 ,     -0.0143349553 ,      0.0000000002 ,      0.0000000002 ,      0.0622479467 ,      0.0448864785 ,      0.0448864785 ,     -0.0171381289 ,      0.0000000003 ,      0.0000000003 ,      0.0421279378 ,      0.0299620601 ,      0.0299620601
      0.0026000000 ,      4.0000003559 ,      0.3750121466 ,     -0.0000000046 ,     -0.0000000046 ,      0.2562432232 ,      0.1013164832 ,      0.0774633700 ,      0.0774633700 ,     -0.0142138510 ,      0.0000000002 ,      0.0000000002 ,      0.0620345579 ,      0.0449552132 ,      0.0449552132 ,     -0.0169820362 ,      0.0000000003 ,      0.0000000003 ,      0.0419507308 ,      0.0299895954 ,      0.0299895954
      0.0027500000 ,      4.0000003723 ,      0.3750121921 ,     -0.0000000048 ,     -0.0000000048 ,      0.2562430249 ,      0.1010710749 ,      0.0775859750 ,      0.0775859750 ,     -0.0140934548 ,      0.0000000002 ,      0.0000000002 ,      0.0618247584 ,      0.0450228545 ,      0.0450228545 ,     -0.0168271019 ,      0.0000000003 ,      0.0000000003 ,      0.0417765328 ,      0.0300166805 ,      0.0300166805
      0.0029000000 ,      4.0000003884 ,      0.3750122371 ,     -0.0000000050 ,     -0.0000000050 ,      0.2562428313 ,      0.1008295153 ,      0.0777066580 ,      0.0777066580 ,     -0.0139737708 ,      0.0000000002 ,      0.0000000002 ,      0.0616184865 ,      0.0450894202 ,      0.0450894202 ,     -0.0166733250 ,      0.0000000003 ,      0.0000000003 ,      0.0416052928 ,      0.0300433222 ,      0.0300433222
      0.0030500000 ,      4.0000004040 ,      0.3750122817 ,     -0.0000000053 ,     -0.0000000053 ,      0.2562426421 ,      0.1005917427 ,      0.0778254497 ,      0.0778254497 ,     -0.0138548025 ,      0.0000000002 ,      0.0000000002 ,      0.0614156813 ,      0.0451549276 ,      0.0451549276 ,     -0.0165207043 ,      0.0000000004 ,      0.0000000004 ,      0.0414369608 ,      0.0300695270 ,      0.0300695270
      0.0032000000 ,      4.0000004194 ,      0.3750123257 ,     -0.0000000055 ,     -0.0000000055 ,      0.2562424573 ,      0.1003576962 ,      0.0779423805 ,      0.0779423805 ,     -0.0137365532 ,      0.0000000002 ,      0.0000000002 ,      0.0612162832 ,      0.0452193938 ,      0.0452193938 ,     -0.0163692381 ,      0.0000000004 ,      0.0000000004 ,      0.0412714876 ,      0.0300953015 ,      0.0300953015
      0.0033500000 ,      4.0000004343 ,      0.3750123693 ,     -0.0000000057 ,     -0.0000000057 ,      0.2562422767 ,      0.1001273161 ,      0.0780574803 ,      0.0780574803 ,     -0.0136190261 ,      0.0000000003 ,      0.0000000003 ,      0.0610202338 ,      0.0452828355 ,      0.0452828355 ,     -0.0162189247 ,      0.0000000004 ,      0.0000000004 ,      0.0411088246 ,      0.0301206522 ,      0.0301206522
      0.0035000000 ,      4.0000004489 ,      0.3750124124 ,     -0.0000000059 ,     -0.0000000059 ,      0.2562421003 ,      0.0999005435 ,      0.0781707784 ,      0.0781707784 ,     -0.0135022239 ,      0.0000000003 ,      0.0000000003 ,      0.0608274753 ,      0.0453452693 ,      0.0453452693 ,     -0.0160697618 ,      0.0000000004 ,      0.0000000004 ,      0.0409489242 ,      0.0301455855 ,      0.0301455855
      0.0036500000 ,      4.0000004631 ,      0.3750124550 ,     -0.0000000062 ,     -0.0000000062 ,      0.2562419279 ,      0.0996773206 ,      0.0782823036 ,      0.0782823036 ,     -0.0133861492 ,      0.0000000003 ,      0.0000000003 ,      0.0606379512 ,      0.0454067115 ,      0.0454067115 ,     -0.0159217472 ,      0.0000000004 ,      0.0000000004 ,      0.0407917395 ,      0.0301701078 ,      0.0301701078
      0.0038000000 ,      4.0000004771 ,      0.3750124972 ,     -0.0000000064 ,     -0.0000000064 ,      0.2562417594 ,      0.0994575906 ,      0.0783920844 ,      0.0783920844 ,     -0.0132708043 ,      0.0000000003 ,      0.0000000003 ,      0.0604516060 ,      0.0454671779 ,      0.0454671779 ,     -0.0157748782 ,      0.0000000004 ,      0.0000000004 ,      0.0406372244 ,      0.0301942251 ,      0.0301942251
      0.0039500000 ,      4.0000004908 ,      0.3750125389 ,     -0.0000000066 ,     -0.0000000066 ,      0.2562415948 ,      0.0992412976 ,      0.0785001486 ,      0.0785001486 ,     -0.0131561912 ,      0.0000000003 ,      0.0000000003 ,      0.0602683850 ,      0.0455266843 ,      0.0455266843 ,     -0.0156291521 ,      0.0000000004 ,      0.0000000004 ,      0.0404853335 ,      0.0302179438 ,      0.0302179438
      0.0041000000 ,      4.0000005040 ,      0.3750125802 ,     -0.0000000068 ,     -0.0000000068 ,      0.2562414339 ,      0.0990283864 ,      0.0786065237 ,      0.0786065237 ,     -0.0130423119 ,      0.0000000003 ,      0.0000000003 ,      0.0600882346 ,      0.0455852461 ,      0.0455852461 ,     -0.0154845658 ,      0.0000000004 ,      0.0000000004 ,      0.0403360222 ,      0.0302412698 ,      0.0302412698
      0.0042500000 ,      4.0000005171 ,      0.3750126210 ,     -0.0000000070 ,     -0.0000000070 ,      0.2562412766 ,      0.0988188032 ,      0.0787112367 ,      0.0787112367 ,     -0.0129291678 ,      0.0000000003 ,      0.0000000003 ,      0.0599111020 ,      0.0456428786 ,      0.0456428786 ,     -0.0153411160 ,      0.0000000004 ,      0.0000000004 ,      0.0401892465 ,      0.0302642092 ,      0.0302642092
      0.0044000000 ,      4.0000005298 ,      0.3750126614 ,     -0.0000000072 ,     -0.0000000072 ,      0.2562411230 ,      0.0986124946 ,      0.0788143142 ,      0.0788143142 ,     -0.0128167604 ,      0.0000000003 ,      0.0000000003 ,      0.0597369356 ,      0.0456995966 ,      0.0456995966 ,     -0.0151987994 ,      0.0000000005 ,      0.0000000005 ,      0.0400449634 ,      0.0302867678 ,      0.0302867678
