 This file contains the values of relative L1 error of deviation from local maxw
 ellian and the time stamp:
 Time		L1_err		mode
  0.00001000000000 , 0.446530391437444 , 1
  0.00001600000000 , 0.440253189224906 , 1
  0.00002200000000 , 0.434067926321785 , 1
  0.00002800000000 , 0.427969217615850 , 1
  0.00003400000000 , 0.421955875723224 , 1
  0.00004000000000 , 0.416035488913191 , 1
  0.00004600000000 , 0.410198760008110 , 1
  0.00005200000000 , 0.404443790577574 , 1
  0.00005800000000 , 0.398769466412347 , 1
  0.00006400000000 , 0.393174688486887 , 1
  0.00007000000000 , 0.387658373318297 , 1
  0.00007600000000 , 0.382219455541849 , 1
  0.00008200000000 , 0.376856868986672 , 1
  0.00008800000000 , 0.371569568091906 , 1
  0.00009400000000 , 0.366356521226153 , 1
  0.00010000000000 , 0.361216711376706 , 1
  0.00010600000000 , 0.356152418181498 , 1
  0.00011200000000 , 0.351162488187356 , 1
  0.00011800000000 , 0.346242683964009 , 1
  0.00012400000000 , 0.341392039402862 , 1
  0.00013000000000 , 0.336609607071322 , 1
  0.00013600000000 , 0.331894441217341 , 1
  0.00014200000000 , 0.327245612659651 , 1
  0.00014800000000 , 0.322662204479200 , 1
  0.00015400000000 , 0.318143311836524 , 1
  0.00016000000000 , 0.313688041630428 , 1
  0.00016600000000 , 0.309295514343273 , 1
  0.00017200000000 , 0.304964862861708 , 1
  0.00017800000000 , 0.300695224547522 , 1
  0.00018400000000 , 0.296485752629527 , 1
  0.00019000000000 , 0.292340399960327 , 1
  0.00019600000000 , 0.288317602593446 , 1
  0.00020200000000 , 0.284351113081141 , 1
  0.00020800000000 , 0.280439777408371 , 1
  0.00021400000000 , 0.276582834397728 , 1
  0.00022000000000 , 0.272779531272941 , 1
  0.00022600000000 , 0.269040762843256 , 1
  0.00023200000000 , 0.265367380875753 , 1
  0.00023800000000 , 0.261744954123915 , 1
  0.00024400000000 , 0.258172771895335 , 1
  0.00025000000000 , 0.254650133960402 , 1
  0.00025600000000 , 0.251176349973122 , 1
  0.00026200000000 , 0.247750738900828 , 1
  0.00026800000000 , 0.244373830289557 , 1
  0.00027400000000 , 0.241043978911018 , 1
  0.00028000000000 , 0.237760284942819 , 1
  0.00028600000000 , 0.234522102303278 , 1
  0.00029200000000 , 0.231328795142488 , 1
  0.00029800000000 , 0.228179736401071 , 1
